DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Belgium,2019,90840,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Belgium,2020,93188,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Belgium,2021,109940,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Belgium,2022,115473,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Belgium,2023,114552,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Bulgaria,2023,6151,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2014,231428,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2015,244373,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2016,252410,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2017,256673,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2018,258968,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2019,260744,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2020,263093,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2021,301040,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2022,305226,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Switzerland,2023,273356,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2014,6970,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2015,4958,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2016,4509,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2017,5633,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2018,5792,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2019,6166,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2020,7297,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2021,14752,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2022,25512,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Cyprus,2023,25198,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2014,156609,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2015,165522,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2016,170465,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2017,181438,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2018,173751,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2019,193248,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2020,208095,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2021,238884,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2022,269009,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Czechia,2023,95918,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2014,1105190,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2015,1146207,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2016,1304362,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2017,1399139,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2018,1448285,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2019,1502618,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2020,1561158,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2021,1548186,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2022,1619162,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Germany,2023,1332825,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2014,51726,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2015,53160,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2016,54245,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2017,53478,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2018,54826,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2019,56867,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2020,58074,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2021,85705,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2022,88065,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Denmark,2023,72132,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2014,184979,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2015,180388,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2016,178843,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2017,175814,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2018,173236,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2019,172151,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2020,171438,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2021,86262,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2022,86915,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Estonia,2023,69167,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2014,529969,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2015,72205,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2016,69927,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2017,70164,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2018,70579,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2019,71114,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2020,73011,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2021,74097,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2022,73162,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Greece,2023,58003,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2014,917142,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2015,821215,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2016,806998,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2017,813395,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2018,885664,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2019,1004873,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2020,1174428,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2021,1622685,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2022,1662661,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Spain,2023,1846898,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,European Union - 27 countries (from 2020),2023,7410021,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2014,47301,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2015,47968,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2016,48528,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2017,49611,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2018,48316,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2019,48844,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2020,50059,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2021,50067,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2022,55192,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Finland,2023,53820,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2014,943584,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2015,957373,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2016,985414,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2017,1019731,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2018,1055696,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2019,1075236,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2020,1114308,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2021,1335031,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2022,1343913,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,France,2023,1370930,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2014,10030,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2015,9842,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2016,9817,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2017,9708,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2018,9678,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2019,9801,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2020,10574,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2021,10769,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2022,13343,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Croatia,2023,8706,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2014,33206,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2015,36972,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2016,40430,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2017,39909,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2018,47578,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2019,64810,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2020,74679,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2021,71812,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2022,75737,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Hungary,2023,50191,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Ireland,2014,25953,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Ireland,2015,26045,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Ireland,2016,27746,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Ireland,2017,37377,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)",Total,Number,Total,Ireland,2018,42082,
