DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Germany,2018,1477400,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Germany,2019,1586270,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Germany,2020,1694079,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Germany,2021,1436858,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Germany,2022,1530002,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Germany,2023,1653055,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2014,63416,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2015,69603,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2016,83171,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2017,91407,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2018,95801,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2019,99386,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2020,101114,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2021,86066,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2022,87503,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Denmark,2023,90899,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2014,807,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2015,1087,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2016,1264,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2017,1521,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2018,1854,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2019,2252,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2020,2711,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2021,2828,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2022,3267,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Estonia,2023,3898,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2014,59135,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2015,57786,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2016,59656,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2017,95335,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2018,117150,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2019,141691,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2020,159516,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2021,181366,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2022,84793,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Greece,2023,85685,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2014,1362209,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2015,1312717,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2016,1322165,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2017,1328851,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2018,1406120,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2019,1508744,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2020,1643800,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2021,1307210,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2022,1320008,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Spain,2023,1397610,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,European Union - 27 countries (from 2020),2023,6454015,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2014,34715,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2015,38079,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2016,41129,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2017,47702,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2018,52987,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2019,57369,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2020,62238,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2021,46887,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2022,47661,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Finland,2023,54518,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2014,762756,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2015,783310,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2016,802294,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2017,830839,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2018,857113,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2019,877526,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2020,899291,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2021,1100940,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2022,1048080,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,France,2023,1093600,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2014,242,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2015,309,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2016,344,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2017,406,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2018,471,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2019,545,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2020,650,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2021,883,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2022,2633,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Croatia,2023,9498,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2014,3426,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2015,3883,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2016,4784,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2017,5632,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2018,7251,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2019,8972,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2020,9886,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2021,10805,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2022,11607,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Hungary,2023,14757,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2014,44041,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2015,42003,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2016,44515,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2017,59727,
