DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Belgium,2018,33.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Belgium,2019,36.85,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Belgium,2020,34.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Belgium,2021,38.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Belgium,2022,37.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2008,3.48,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2009,3.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2010,2.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2011,2.13,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2012,2.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2013,2.25,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2014,2.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2015,1.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2016,1.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2017,2.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2018,1.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2019,1.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2020,1.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2021,1.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Bulgaria,2022,1.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2008,8.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2009,8.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2010,6.97,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2011,7.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2012,7.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2013,7.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2014,6.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2015,6.46,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2016,7.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2017,7.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2018,7.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2019,7.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2020,8.28,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2021,8.73,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Switzerland,2022,9.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2008,4.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2009,3.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2010,4.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2011,5.36,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2012,3.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2013,2.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2014,1.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2015,2.48,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2016,2.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2017,2.22,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2018,3.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2019,1.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2020,3.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2021,6.14,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Cyprus,2022,6.30,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2008,5.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2009,4.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2010,5.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2011,6.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2012,6.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2013,5.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2014,6.36,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2015,5.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2016,6.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2017,5.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2018,6.14,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2019,6.41,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2020,5.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2021,14.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Czechia,2022,16.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2008,8.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2009,8.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2010,9.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2011,9.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2012,10.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2013,9.20,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2014,9.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2015,8.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2016,9.64,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2017,10.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2018,10.91,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2019,11.53,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2020,12.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2021,12.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Germany,2022,15.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2008,17.81,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2009,15.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2010,17.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2011,15.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2012,15.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2013,14.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2014,14.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2015,18.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2016,29.42,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2017,31.36,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2018,38.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2019,35.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2020,37.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2021,45.51,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Denmark,2022,48.20,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2008,11.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2009,9.28,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2010,6.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2011,6.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2012,10.79,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2013,10.23,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2014,11.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2015,12.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2016,11.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2017,11.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2018,16.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2019,15.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2020,11.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2021,13.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Estonia,2022,11.41,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2008,2.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2009,1.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2010,1.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2011,1.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2012,1.51,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2013,1.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2014,1.23,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2015,1.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2016,1.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2017,1.45,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2018,1.46,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2019,1.70,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2020,1.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2021,2.43,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Greece,2022,3.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2008,5.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2009,4.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2010,3.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2011,3.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2012,2.73,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2013,2.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2014,2.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2015,2.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2016,2.69,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2017,2.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2018,3.64,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2019,3.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2020,3.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2021,4.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Spain,2022,6.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2008,17.26,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2009,12.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2010,15.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2011,19.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2012,18.68,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2013,17.97,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2014,18.51,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2015,19.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2016,21.14,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2017,22.62,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2018,25.27,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2019,27.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2020,27.47,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2021,35.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,Finland,2022,32.86,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Rape,Per hundred thousand inhabitants,France,2008,16.06,
